inadimplente,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes
0,0.507060334,52,0,0.057793923,9083.0,5,1,0,0,0.0
0,0.0,61,0,0.225613234,3505.0,5,0,1,0,0.0
0,0.128897671,53,0,0.104489551,10000.0,15,0,0,0,0.0
0,0.9999998999999999,25,0,0.0,4665.0,0,0,0,0,0.0
0,0.22916973,32,0,0.201925255,8829.0,6,0,1,0,1.0
0,0.439356064,46,0,0.265182321,15000.0,6,0,1,0,2.0
1,0.949296865,33,3,0.140732408,8000.0,5,1,0,2,0.0
1,0.055916327,43,0,0.4796016320000001,8333.0,7,0,1,0,1.0
0,0.009568208,49,0,0.009824860999999999,2340.0,8,0,0,0,0.0
0,0.256249583,53,0,0.952522255,2695.0,8,0,1,1,2.0
0,0.973351099,30,0,0.635508524,1700.0,3,0,1,0,1.0
0,0.019769294,55,0,0.064335664,2859.0,7,0,0,0,0.0
0,0.181676605,39,0,0.471444569,6250.0,11,0,2,0,0.0
0,0.012553429,63,0,0.018392643,2500.0,10,0,0,0,0.0
0,0.015327832,53,0,0.32925559600000004,11525.0,14,0,4,0,5.0
1,1.068965517,45,0,0.28345030600000004,4416.0,2,2,0,1,2.0
1,0.9999998999999999,45,98,0.0,3600.0,0,98,0,98,0.0
0,0.056242352999999995,33,0,0.177528988,2500.0,5,0,0,0,0.0
0,0.126581025,64,0,0.216851097,5150.0,15,0,1,0,1.0
0,0.66492535,53,0,0.171955474,6018.0,10,0,1,0,0.0
0,0.028894559,56,0,0.140131278,6550.0,7,0,1,0,1.0
0,0.0,42,2,0.46020761200000004,2600.0,6,1,1,1,2.0
0,0.093899779,84,0,0.037792442,5000.0,8,0,0,0,0.0
0,1.87e-05,61,0,0.249291785,6000.0,18,0,2,0,0.0
1,0.16354099800000002,76,0,0.110845468,4600.0,4,0,0,0,0.0
0,0.35170695799999996,47,0,0.632332745,5096.0,7,0,1,0,1.0
0,0.159770178,64,2,0.15896676199999998,10800.0,15,0,2,0,0.0
0,0.035572859,49,0,0.31590949,5700.0,18,0,3,0,1.0
0,0.9999998999999999,47,2,0.337451235,3075.0,3,0,1,2,0.0
0,0.218476568,48,0,0.14143463,5422.0,6,0,0,0,3.0
0,0.009397342,58,0,0.363167887,3686.0,15,0,1,0,0.0
0,0.087260862,62,0,0.544437665,4916.0,7,0,2,0,2.0
0,0.006340043,75,0,0.197160568,5000.0,10,0,2,0,0.0
0,0.262047549,60,0,0.360073555,8700.0,11,0,2,0,0.0
0,0.016881267,29,0,0.522136532,3500.0,8,0,1,0,0.0
1,0.898550725,46,2,0.7387939370000001,3100.0,17,0,1,0,2.0
0,0.146346586,60,0,0.107100357,5041.0,6,0,1,0,0.0
0,0.6150931479999999,40,0,0.15789473699999998,7200.0,6,0,0,0,3.0
0,0.357347989,38,0,0.297896168,12500.0,9,0,1,0,3.0
0,0.51162165,55,0,0.49640917799999995,5708.0,8,0,1,0,1.0
0,0.076116955,30,0,0.02539746,10000.0,3,0,0,0,0.0
0,0.505747126,23,0,0.106328465,3902.0,3,0,0,0,0.0
0,0.36521501700000003,55,0,0.451570185,5285.0,17,0,1,1,0.0
0,0.029322725,47,1,0.25955734399999997,6460.0,16,0,1,0,1.0
0,0.188074363,45,0,0.31600587399999996,6809.0,16,0,2,0,0.0
0,0.035159179,57,0,0.332739761,3930.0,16,0,1,0,0.0
0,1.040375615,60,0,0.5136170210000001,11749.0,10,0,1,0,1.0
0,0.20322655899999997,30,0,0.133071124,3050.0,5,0,0,0,0.0
0,0.6740650579999999,28,0,0.411782803,6500.0,11,0,1,0,0.0
0,0.000196558,75,0,0.186320276,4926.0,13,0,1,0,0.0
0,0.9999998999999999,24,0,0.0,820.0,1,0,0,0,0.0
0,0.0,29,0,0.16339193400000002,2900.0,8,0,0,0,0.0
0,0.22444684399999998,40,0,0.32177970300000003,6000.0,11,0,1,0,2.0
1,0.676928671,41,1,0.449091818,6000.0,11,0,2,0,1.0
0,0.057993895,64,0,0.011420413999999999,1400.0,5,0,0,0,0.0
1,0.565790638,53,0,0.073571203,6333.0,15,0,0,0,2.0
0,0.06917590700000001,60,0,0.22925232899999998,11916.0,14,0,1,0,1.0
0,0.294061766,64,0,0.064650422,8166.0,4,0,0,0,0.0
0,0.204553382,44,0,0.098686679,2664.0,5,0,0,0,1.0
0,0.43971867600000003,53,0,0.534913517,1560.0,5,0,1,0,0.0
0,1.000714184,31,0,0.594669628,1800.0,6,0,0,0,1.0
0,0.5411229439999999,34,0,0.341164709,4000.0,12,0,0,0,0.0
0,0.88556827,38,3,0.553937299,4050.0,12,0,0,1,1.0
0,0.31625758600000003,60,0,0.428733032,4419.0,6,0,1,0,0.0
0,0.836294416,53,0,0.025412088,1455.0,3,0,0,0,0.0
0,0.048983122000000004,34,0,0.08970147099999999,7000.0,7,0,0,0,2.0
0,0.119554799,70,0,0.24330089300000002,7500.0,14,0,1,0,0.0
1,0.0,25,0,0.0,897.0,4,0,0,0,0.0
0,1.043900581,41,1,0.427596405,8790.0,7,0,2,0,1.0
0,0.0,36,1,0.36257588399999996,8400.0,8,0,2,0,1.0
0,1.019981835,42,4,0.132698118,4302.0,8,0,0,0,1.0
0,0.056883885999999995,52,0,0.27237821,12500.0,15,0,1,0,2.0
0,0.040713986,78,0,0.029595902,7027.0,18,0,0,0,0.0
0,0.730538922,29,0,0.150974838,6000.0,5,0,0,0,0.0
0,0.321796977,43,0,0.27864120800000003,4503.0,7,0,1,0,2.0
0,0.164251875,56,0,0.405184175,9528.0,17,0,2,0,2.0
0,0.227453811,26,0,0.139479341,4186.0,10,0,0,0,0.0
0,0.0,65,0,0.203059388,3333.0,4,0,1,0,0.0
0,0.184176237,47,0,0.843078461,2000.0,9,0,2,0,0.0
0,0.062687694,74,0,0.168330956,700.0,14,0,0,0,0.0
0,0.04979668,35,0,0.24115177,5000.0,5,0,2,0,3.0
0,0.263886978,73,0,0.21659446899999998,3000.0,8,0,1,0,0.0
0,0.8422063120000001,33,0,0.508317426,7333.0,9,0,2,0,2.0
0,0.00554495,92,0,0.000529101,1889.0,1,0,0,0,0.0
0,0.096537644,68,0,0.430909516,4276.0,6,0,2,0,0.0
1,0.0,44,0,0.242237888,13333.0,15,0,2,0,1.0
0,0.0,43,0,0.221530941,9000.0,4,0,1,0,0.0
0,0.876424715,32,1,0.335346803,4800.0,4,0,1,0,1.0
0,0.0,29,0,0.10401136,8450.0,10,0,1,0,0.0
0,0.694365282,41,0,0.916389812,5417.0,7,0,2,0,2.0
0,0.9999998999999999,49,0,0.18363118399999998,3860.0,0,0,0,0,2.0
0,0.9999998999999999,26,0,0.016661113,3000.0,0,2,0,1,0.0
0,0.546829385,43,0,0.681233933,3500.0,14,0,0,0,2.0
0,0.101431411,68,0,0.317276273,9486.0,12,0,2,0,0.0
0,0.838205338,77,0,0.20614948800000002,12000.0,20,0,2,0,1.0
0,0.086783179,67,0,0.162515906,5500.0,10,0,1,0,0.0
0,0.024680392000000002,53,0,0.602938176,4900.0,17,0,2,0,0.0
0,0.18518765399999998,43,0,0.055195584000000006,12500.0,5,0,1,0,2.0
0,0.89148852,44,0,0.443365234,7000.0,7,0,2,0,4.0
0,0.008811911,79,0,0.009987516,800.0,6,0,0,0,0.0
0,0.0,61,0,0.530142381,3300.0,4,0,1,0,0.0
0,0.928672611,50,0,0.38708452,5264.0,4,0,1,0,2.0
0,0.0,41,0,0.234395086,7000.0,7,0,1,0,2.0
0,1.028413028,49,1,0.662168916,2000.0,8,0,0,0,0.0
0,0.122711364,49,0,0.361396304,5843.0,5,0,2,0,2.0
0,0.184534198,38,0,0.22270599800000002,9186.0,12,1,1,0,0.0
0,0.495094625,30,0,0.846049355,4416.0,18,0,1,0,0.0
0,0.020173211,45,0,0.23264575699999998,10616.0,6,0,2,0,3.0
0,0.15627374900000002,77,0,0.309138505,4201.0,3,0,0,0,0.0
0,0.53439132,66,1,0.464564565,3329.0,9,0,0,0,0.0
0,0.23870896100000005,43,1,0.488547843,8600.0,16,0,2,0,1.0
0,0.042559894,73,1,0.10237120300000001,10500.0,17,0,1,0,0.0
0,0.8742721259999999,60,0,0.251392658,14001.0,6,0,2,0,0.0
0,0.809916594,56,0,0.47327023100000004,7500.0,12,0,2,0,1.0
0,0.764961784,36,0,0.30211445600000003,8701.0,10,0,1,0,2.0
0,0.040273993,76,0,0.00446304,10754.0,6,0,0,0,0.0
0,0.010674503,57,0,0.004581152,4583.0,5,0,0,0,1.0
0,0.630830989,38,0,0.227710843,7469.0,6,0,0,0,0.0
0,0.00850833,59,0,0.15340388300000002,12000.0,10,0,2,0,2.0
0,0.0005742459999999999,41,0,0.08849115099999999,10000.0,9,0,0,0,0.0
0,0.292141572,30,0,0.163278907,3000.0,5,0,0,0,3.0
0,0.128065682,63,0,0.265778738,8333.0,5,0,1,0,0.0
0,0.002065439,31,0,0.000135117,7400.0,7,0,0,0,1.0
0,0.044418747,46,0,0.47036546100000004,5280.0,10,0,1,0,2.0
1,0.9999998999999999,43,98,0.0,1958.0,0,98,0,98,2.0
0,0.116315469,44,0,0.33493762899999996,10180.0,7,0,2,0,3.0
0,0.61038961,64,1,0.254846213,3868.0,6,0,0,0,0.0
0,0.9999998999999999,67,0,0.003151117,7298.0,0,0,0,0,1.0
0,0.081598419,63,0,0.20084686,7084.0,7,0,1,0,0.0
0,0.9999998999999999,28,98,0.019300361999999998,1657.0,0,98,0,98,1.0
0,0.019604151,51,0,0.43977540299999995,5520.0,10,0,1,0,2.0
1,0.177257136,51,0,0.432995976,8200.0,14,0,2,0,4.0
0,0.0075994930000000014,29,0,0.38641344,5475.0,8,0,1,0,0.0
0,0.22397642399999998,64,0,0.39127718100000003,8001.0,6,0,2,0,0.0
0,0.317853572,45,1,0.94457065,2200.0,8,0,1,0,2.0
0,0.668669775,40,1,0.42383846299999994,5100.0,7,0,1,0,2.0
0,0.37317335799999996,49,0,0.4855048320000001,3000.0,4,0,1,0,0.0
0,0.439579616,59,0,0.756109482,2045.0,10,0,1,0,0.0
0,0.09890325800000001,41,0,0.21704670199999998,8200.0,18,0,3,0,0.0
0,0.108214206,35,0,0.617283951,1700.0,4,0,1,0,1.0
0,0.875905391,28,0,0.144501666,3300.0,4,0,0,0,0.0
0,0.030995448999999998,34,1,0.028810141,3470.0,13,0,0,0,0.0
0,0.502021133,47,1,0.543497364,2275.0,9,0,0,0,2.0
0,0.008999719,61,0,0.35803497100000004,1200.0,9,0,1,0,0.0
0,0.842631474,41,0,0.342325046,10416.0,9,0,2,0,2.0
0,0.027053057999999998,47,0,0.184312687,11333.0,6,0,1,0,2.0
0,0.0,66,0,0.10945207300000001,7500.0,10,0,0,0,0.0
0,0.945239718,41,0,0.17807116399999998,6210.0,4,2,0,0,3.0
0,0.219958645,51,0,0.470816148,8000.0,12,0,3,0,0.0
0,0.191037504,62,0,0.24829367300000002,5420.0,6,0,1,0,0.0
0,0.8014575540000001,58,0,0.553715826,10387.0,16,0,2,0,0.0
0,0.04062774,49,0,0.20184976899999998,8000.0,9,0,2,0,3.0
0,0.05437415,44,0,0.150641302,11616.0,9,0,1,0,3.0
1,0.819911869,55,1,0.7363465159999999,2123.0,18,0,1,0,1.0
0,0.49784698299999997,38,0,0.37724982,4166.0,5,0,1,0,2.0
0,0.9999998999999999,36,0,0.51109778,3333.0,4,0,2,0,0.0
0,1.00742751,43,0,0.536492701,5000.0,7,0,1,0,1.0
1,0.145230201,48,0,0.423934608,12600.0,19,0,2,1,1.0
0,0.016644087,48,0,0.28069847800000003,10708.0,9,0,3,0,1.0
0,0.014343943999999999,52,0,0.370962371,6005.0,12,0,1,0,1.0
0,0.015256925,74,0,0.008247938,4000.0,2,0,0,0,0.0
0,0.013491068,56,0,0.008529742,4454.0,4,0,0,0,1.0
0,0.954760652,50,1,0.167095116,3500.0,5,0,0,0,5.0
0,0.180267834,59,0,0.34617230600000004,8333.0,13,0,2,0,1.0
0,0.31815643899999996,54,0,0.21865544,7600.0,20,0,0,0,0.0
1,1.119920053,36,0,0.166798211,3800.0,4,0,0,0,0.0
0,0.026680405,48,0,0.232529375,4850.0,6,0,1,0,0.0
0,0.969343552,61,0,0.133433283,2000.0,5,0,0,0,0.0
0,0.01775785,72,0,0.0043134440000000005,8345.0,5,0,0,0,0.0
0,0.9999998999999999,62,0,0.136604775,3015.0,4,0,2,0,0.0
0,0.029723571,81,0,0.033919826,5512.0,11,0,1,0,0.0
0,0.00017256,61,1,0.246581385,6800.0,13,0,2,0,0.0
0,0.07845178400000001,68,0,0.27334434,5450.0,5,0,0,0,0.0
1,0.531490869,44,0,0.3738037420000001,7000.0,10,0,2,0,5.0
0,0.110467661,38,1,0.202753634,13000.0,11,0,2,0,2.0
1,0.888211179,53,7,0.478577674,3430.0,13,3,1,4,0.0
0,0.824174066,38,0,0.217650962,6027.0,5,0,0,0,0.0
0,0.041278349,43,0,0.5063528429999999,4800.0,5,0,1,0,1.0
0,0.0,30,0,0.0,2500.0,2,0,0,0,0.0
0,0.626745775,44,0,0.48078204799999996,4500.0,4,0,1,0,3.0
0,0.027853533,52,1,0.183479455,9466.0,5,0,1,0,0.0
0,0.014192575,35,0,0.06427379,2395.0,4,0,0,0,0.0
0,0.586703683,71,3,0.579684063,5000.0,14,0,1,0,0.0
1,0.6621388429999999,65,1,0.24183775,11056.0,8,0,2,0,3.0
0,0.066239594,55,0,0.046655558,4200.0,14,0,0,0,1.0
1,0.023198102999999998,33,0,0.398042075,4800.0,5,0,1,0,1.0
1,0.817204301,36,2,0.27683197600000004,1350.0,9,0,0,0,1.0
0,0.33645824799999996,55,2,0.6689522179999999,4666.0,17,0,3,0,0.0
0,0.611322322,43,0,0.360931126,4166.0,8,0,1,0,1.0
0,0.408080535,45,0,0.223178337,12666.0,3,0,1,0,1.0
0,0.019556245,53,0,0.21384186800000002,4666.0,15,0,1,0,0.0
0,0.10299141699999999,71,0,0.011996001000000001,3000.0,2,0,0,0,0.0
1,0.9586394970000001,42,2,0.19877097600000002,4230.0,11,0,0,1,2.0
0,0.126072916,41,0,0.49214277,8208.0,8,0,2,0,3.0
0,0.00893882,30,0,0.900392717,2800.0,16,0,2,0,0.0
1,0.9999998999999999,30,0,0.076863951,1300.0,3,0,0,1,0.0
0,0.31191462600000003,52,0,0.28829637199999997,7800.0,14,0,1,0,3.0
0,0.06644198400000001,36,0,0.387391545,10833.0,7,0,2,0,1.0
0,0.9999998999999999,33,0,0.100599908,6500.0,1,6,0,1,1.0
0,0.01802767,41,0,0.005891805,5600.0,9,0,0,0,0.0
0,0.008268345,42,0,0.311337732,5000.0,9,0,1,0,0.0
0,0.026819314,42,0,0.28743408600000003,10050.0,15,0,5,0,2.0
0,0.07815448700000001,43,0,0.013047188999999999,8200.0,5,0,0,0,0.0
0,0.062422350999999994,53,0,0.39530502799999995,6900.0,5,0,1,0,1.0
0,0.06886362,33,0,0.02456441,3500.0,5,0,0,0,0.0
0,0.0,58,0,0.137829219,8466.0,5,0,1,0,0.0
0,0.0,38,0,0.8802985870000001,3750.0,12,0,1,0,3.0
0,0.001118696,86,0,0.000428082,2335.0,4,0,0,0,0.0
0,0.00193061,36,0,0.08589933,8800.0,5,0,0,0,2.0
0,0.9999998999999999,40,0,0.362482146,6300.0,4,0,2,0,3.0
0,0.749379653,48,0,0.252682036,4380.0,10,1,0,0,0.0
0,0.859775917,40,0,0.299381124,3877.0,8,0,0,0,1.0
0,0.340947844,58,0,0.574685063,5000.0,17,0,1,0,0.0
0,0.48304719700000004,40,0,0.389624426,3700.0,11,0,0,0,2.0
0,0.046134364000000004,64,0,0.077992373,8128.0,7,0,1,0,0.0
0,0.078864038,60,0,0.321226258,3000.0,4,0,1,0,0.0
0,0.058027304,39,0,0.363527295,5000.0,9,0,1,0,0.0
0,0.308328807,60,0,0.20646319600000002,6683.0,6,0,1,0,1.0
0,0.8872901679999999,47,0,0.489379425,2400.0,5,0,0,0,2.0
0,0.10363191699999999,67,0,0.5816045989999999,4000.0,15,0,2,0,0.0
0,0.9999998999999999,42,0,0.065733567,4000.0,1,0,0,0,1.0
0,0.688297113,39,0,0.172337605,4525.0,4,0,0,0,0.0
0,0.639122681,69,0,0.580963046,4464.0,6,0,1,0,0.0
0,0.023766336000000002,37,0,0.39868869,7930.0,6,0,3,0,0.0
0,0.18188215300000002,42,1,0.403617325,2100.0,8,1,1,1,1.0
0,0.9999998999999999,81,0,0.0,1782.0,0,0,0,0,0.0
0,0.159765943,50,1,0.9078295340000001,2017.0,10,0,1,0,0.0
0,0.080200618,60,0,0.26387026,8200.0,12,0,1,0,2.0
0,0.0,59,0,0.409656733,2650.0,6,0,1,0,0.0
0,0.445263422,43,0,0.19456108800000002,5000.0,12,0,0,0,3.0
0,0.12319192300000001,65,0,0.18470512,10800.0,7,0,2,0,0.0
0,0.01521679,41,0,0.236357435,5863.0,7,0,2,0,3.0
0,0.9999998999999999,32,0,0.0051759829999999995,1931.0,0,0,0,0,0.0
0,0.538922156,32,0,0.004514673,1771.0,1,0,0,0,0.0
0,0.11119444,55,0,0.016495876,4000.0,2,0,0,0,0.0
0,0.006803788000000001,76,0,0.129721762,5426.0,10,0,0,0,0.0
0,0.51497006,23,0,0.004663558,1500.0,1,0,0,0,0.0
0,0.0,27,0,0.863560732,600.0,5,0,0,0,0.0
0,0.002228529,57,0,0.45840708,5084.0,10,0,1,0,1.0
0,0.614815115,67,0,0.638522092,7875.0,8,0,2,0,0.0
0,0.9999998999999999,62,1,0.374202806,6271.0,4,0,2,0,0.0
0,0.616027899,52,0,0.454594771,9216.0,6,0,2,0,0.0
0,0.936177002,58,0,0.357091844,7000.0,11,1,0,0,0.0
0,0.010873243999999999,71,0,0.00619876,5000.0,13,0,0,0,0.0
0,0.0,49,0,0.575591361,2916.0,10,0,1,0,3.0
0,0.038875134,76,0,0.55521378,3250.0,14,0,1,0,0.0
0,0.036171722999999996,40,0,0.009865351,7500.0,4,0,0,0,3.0
0,0.23803331600000002,63,0,0.5204787999999999,6933.0,18,0,3,0,1.0
0,0.020530596,84,0,0.386333184,2238.0,2,0,1,0,0.0
0,0.9999998999999999,53,0,0.0,690.0,0,0,0,0,0.0
0,0.024281504,45,0,0.252504756,7884.0,12,0,2,0,0.0
0,0.47326468899999996,84,0,0.718954248,5966.0,17,0,2,0,0.0
0,0.025934653,49,0,0.229888432,3405.0,13,0,0,0,3.0
0,0.21056759100000005,39,0,0.165667166,2667.0,18,0,0,0,0.0
0,0.05289988599999999,40,0,0.292478274,3336.0,5,0,0,0,1.0
0,0.005778846,71,0,0.017796441,10001.0,2,0,0,0,0.0
0,0.019455253,65,0,0.00259948,5000.0,4,0,0,0,0.0
0,0.204291893,75,0,0.187008688,2416.0,6,0,0,0,0.0
0,0.009256444,67,0,0.310250257,8750.0,5,0,2,0,0.0
0,0.829308535,29,1,0.33478414300000003,8500.0,11,0,0,0,2.0
0,0.034148292999999996,36,0,0.222702184,4166.0,4,0,0,0,0.0
0,0.005506036999999999,46,0,0.249779833,9083.0,4,0,2,0,0.0
0,0.700880403,47,0,0.484765491,2920.0,4,0,1,0,0.0
0,0.574030426,30,0,0.322085117,3970.0,9,0,1,0,0.0
1,0.032101627,66,0,0.372868954,13666.0,7,1,1,0,1.0
0,0.42520380700000004,36,0,0.7093049579999999,4416.0,9,0,1,0,0.0
0,0.127742092,46,0,0.072342303,6800.0,2,0,0,0,2.0
0,0.135891287,70,0,0.140747176,1150.0,3,0,0,0,0.0
0,0.561128309,57,0,0.488600415,9166.0,14,0,1,0,1.0
0,0.9999998999999999,30,0,0.019396121000000002,5000.0,1,1,0,0,1.0
0,0.454954505,68,1,0.509942795,3670.0,7,0,2,0,0.0
0,0.089850094,50,0,0.489930996,7100.0,10,0,1,0,2.0
0,0.8549211290000001,45,2,0.195070792,3813.0,11,0,0,1,3.0
0,0.041857583,62,0,0.5388675620000001,2083.0,13,0,1,0,0.0
0,0.09914542,59,2,0.30308417,11250.0,9,0,2,0,2.0
0,0.073792621,32,0,0.480890661,6017.0,3,0,1,0,2.0
0,0.012034184,89,0,0.001499625,4000.0,4,0,0,0,0.0
0,0.007368245,34,0,0.093490651,10000.0,8,0,0,0,1.0
0,1.274900398,26,0,0.063528432,4800.0,3,1,0,0,0.0
0,0.031704301000000004,54,0,0.210475095,11302.0,10,0,1,0,1.0
0,0.151562684,44,0,0.375337187,2594.0,9,0,1,0,0.0
0,0.30078620300000003,69,0,0.077297083,10077.0,5,0,0,0,0.0
0,0.026664889,38,0,0.237840154,14000.0,7,0,2,0,2.0
0,0.21099258199999998,56,2,0.5084983000000001,5000.0,7,0,1,1,2.0
0,0.918423918,62,0,0.226261762,4675.0,7,0,1,1,1.0
1,0.96940306,44,0,0.350359959,5833.0,4,0,1,0,4.0
0,0.117882822,49,0,0.311307391,12000.0,13,0,2,0,2.0
0,0.123950974,54,1,0.558198274,4750.0,12,0,2,0,0.0
0,0.340150895,50,0,0.341180604,2845.0,13,0,1,0,0.0
0,0.022987294,35,0,0.29916640899999997,6477.0,11,0,2,0,0.0
0,0.032299023999999996,37,0,0.46900688700000004,4500.0,11,0,1,0,1.0
0,0.07399444200000001,62,0,0.330797653,4600.0,9,0,2,0,1.0
0,0.11176310199999999,68,0,0.13771972300000002,6200.0,8,0,0,0,0.0
0,0.953463588,53,0,0.048472244000000005,6250.0,5,0,0,0,0.0
0,0.56832965,42,0,0.5620796220000001,5500.0,10,0,1,0,2.0
0,0.03429339,62,0,0.01644896,6200.0,7,0,0,0,1.0
0,0.001478514,51,0,0.000312451,6400.0,6,0,0,0,3.0
0,0.670582354,37,1,0.92575671,1750.0,8,0,1,0,2.0
0,0.9999998999999999,48,0,0.289402174,2207.0,3,0,0,0,1.0
0,0.169839044,66,0,0.19591221600000008,10616.0,19,0,1,0,0.0
0,0.072866427,57,0,0.21771065399999998,12116.0,10,0,3,0,0.0
0,0.15825399699999998,45,0,0.27914363,8500.0,5,0,1,0,4.0
0,0.067720742,48,0,0.252216563,5300.0,5,0,1,0,1.0
0,0.7669076990000001,34,2,0.021596859,4583.0,3,0,0,1,0.0
0,0.09062102300000001,50,0,0.770787042,8550.0,5,0,3,0,3.0
1,0.217953902,51,0,0.451726746,11900.0,18,1,2,1,0.0
0,0.095066129,38,0,0.459108178,5000.0,19,0,1,0,0.0
0,0.006312811999999999,33,0,0.001249479,2400.0,3,0,0,0,0.0
0,0.445005441,58,0,0.31666877600000004,7900.0,11,0,1,0,0.0
0,0.029567468,78,0,0.329981846,7160.0,7,0,1,0,0.0
0,0.7896210379999999,46,1,0.604499511,6133.0,8,0,2,0,2.0
0,0.13646672,46,0,0.11798689,9000.0,8,0,0,0,5.0
0,0.08845473400000001,54,0,0.235614715,9540.0,8,0,2,0,0.0
0,0.061534346,30,0,0.243939015,4000.0,8,0,0,0,0.0
0,0.09792976099999999,41,0,0.718253968,4535.0,14,0,2,0,3.0
0,0.40878257799999995,42,1,0.46289248299999997,2101.0,4,0,1,0,3.0
0,0.9999998999999999,44,1,0.670828604,880.0,5,1,0,2,0.0
0,0.025985476,73,0,0.233529727,5600.0,4,0,1,0,0.0
0,0.56794181,33,0,0.243784748,9532.0,13,0,0,0,1.0
1,0.8939005640000001,37,1,0.096197595,3076.0,4,1,0,0,0.0
0,0.059155161,75,0,0.025338832999999998,3393.0,6,0,0,0,0.0
0,0.16515769800000002,52,0,0.32591623,4583.0,9,0,1,0,0.0
0,0.0,34,0,0.1088,3124.0,6,0,0,0,0.0
0,0.253723229,44,0,0.39566855,5309.0,4,0,1,0,4.0
0,0.29555957899999996,44,0,0.161834226,6345.0,14,0,1,0,0.0
1,0.6296170329999999,46,5,0.408518296,5000.0,13,1,2,0,0.0
0,0.10090791699999999,65,0,0.23057694199999998,10000.0,9,0,0,0,1.0
0,0.0,22,0,0.0,820.0,2,0,0,0,0.0
0,0.09882872300000001,39,0,0.251961237,6500.0,9,0,1,0,3.0
0,0.009861663,26,0,0.6810457520000001,764.0,8,1,0,0,0.0
0,0.16339183,33,0,0.228554289,5000.0,6,0,0,0,0.0
1,1.108420351,48,0,0.16522041,2880.0,4,2,0,2,2.0
0,0.392419045,59,2,0.701660622,5238.0,8,0,2,0,1.0
0,0.014380634,63,0,0.020652898,1500.0,7,0,0,0,0.0
0,0.594677486,53,0,0.422878381,4842.0,9,0,1,0,0.0
0,0.00019999599999999997,58,0,0.285400055,7273.0,14,0,1,0,4.0
0,0.032967033,58,0,0.11670595,14000.0,11,0,1,0,0.0
1,0.905475145,46,0,0.790463169,5850.0,16,0,3,0,1.0
0,0.139074437,33,0,0.700884275,2600.0,7,0,1,0,2.0
0,0.23717010100000002,42,0,0.222081886,9500.0,5,0,1,0,2.0
1,0.816980319,35,3,0.8107983390000001,6500.0,11,0,1,0,2.0
0,0.969515242,32,1,0.166119501,4568.0,3,0,0,0,0.0
0,0.091797705,75,0,0.336167279,8703.0,6,0,2,0,0.0
0,0.9999998999999999,50,0,0.001499875,12000.0,0,5,0,0,2.0
0,0.150406011,40,1,0.116376725,5000.0,4,0,0,1,2.0
0,0.951680089,52,0,0.41283066,4800.0,6,0,2,0,1.0
0,1.045814244,34,2,0.25922399399999996,4200.0,3,0,0,0,3.0
0,0.0,86,0,0.0,3250.0,5,0,0,0,0.0
0,0.472767272,30,0,0.28542944800000003,6519.0,10,0,0,0,1.0
0,0.02010836,58,0,0.286350537,7633.0,7,0,2,0,3.0
0,0.048239990999999996,84,0,0.01169766,3333.0,3,0,0,0,1.0
0,0.026950798999999998,42,0,0.076173725,7390.0,4,0,0,0,2.0
0,0.563865769,44,0,0.317780794,5893.0,6,0,2,0,0.0
0,0.8520227659999999,55,0,0.08329367,2100.0,3,0,0,0,0.0
0,0.008353164,40,0,0.065586883,5000.0,5,0,0,0,2.0
0,0.233883058,24,0,0.012715931000000001,4167.0,1,0,0,0,0.0
0,0.0,72,0,0.0,9400.0,5,0,0,0,0.0
0,0.6876912690000001,41,1,0.815312378,7666.0,10,0,2,0,2.0
0,0.778083717,61,0,0.390075299,8100.0,11,0,0,0,0.0
0,0.25258401,47,0,0.32775297600000003,2687.0,7,0,0,0,2.0
0,0.238648109,49,0,0.265718729,4500.0,8,0,0,0,0.0
1,1.017137961,49,4,0.723868388,5500.0,6,3,1,2,0.0
0,0.055310637999999995,86,0,0.020998091,3666.0,10,0,0,0,0.0
0,0.197299365,50,0,0.557018857,3340.0,13,0,1,0,0.0
0,0.5285934760000001,69,0,0.289022866,13600.0,16,0,3,0,1.0
0,0.093717072,40,0,0.678392873,11000.0,5,0,2,0,2.0
0,0.015033446,78,0,0.001469148,4083.0,3,0,0,0,0.0
0,0.053789425,73,0,0.483246978,2894.0,4,0,0,0,0.0
0,0.106605239,55,0,0.572900724,9800.0,11,0,4,0,0.0
0,0.067219965,69,0,0.164119412,7000.0,9,0,1,0,1.0
1,0.9999998999999999,36,0,0.077479779,2348.0,2,0,0,2,5.0
0,0.199289868,52,0,0.394883858,3400.0,10,0,1,0,1.0
0,1.021795641,35,0,0.052451147999999996,2916.0,1,0,0,0,0.0
0,0.212644497,49,0,0.361556064,6991.0,15,0,2,0,0.0
0,0.94041527,41,0,0.517911691,3600.0,4,0,2,0,0.0
0,0.5544120229999999,70,1,0.35550287,8013.0,9,0,1,0,0.0
0,0.9842040679999999,39,0,0.269473256,9833.0,12,0,0,0,0.0
0,0.876084957,42,0,0.107543606,9000.0,4,0,0,0,2.0
0,0.024448189,62,0,0.028766455,2050.0,6,0,0,0,1.0
0,0.239906815,54,0,0.54038282,4283.0,7,0,1,0,0.0
0,0.053381757,67,0,0.016767095,3816.0,5,0,0,0,0.0
